datetime,capital,position_value,equity
2020-07-13,1000000.0,0.0,1000000.0
2020-07-14,1000000.0,0.0,1000000.0
2020-07-15,1000000.0,0.0,1000000.0
2020-07-16,1000000.0,0.0,1000000.0
2020-07-17,1000000.0,0.0,1000000.0
2020-07-20,1000000.0,0.0,1000000.0
2020-07-21,1000000.0,0.0,1000000.0
2020-07-22,1000000.0,0.0,1000000.0
2020-07-23,1000000.0,0.0,1000000.0
2020-07-24,1000000.0,0.0,1000000.0
2020-07-27,1000000.0,0.0,1000000.0
2020-07-28,1000000.0,0.0,1000000.0
2020-07-29,1000000.0,0.0,1000000.0
2020-07-30,1000000.0,0.0,1000000.0
2020-07-31,1000000.0,0.0,1000000.0
2020-08-03,1000000.0,0.0,1000000.0
2020-08-04,1000000.0,0.0,1000000.0
2020-08-05,1000000.0,0.0,1000000.0
2020-08-06,1000000.0,0.0,1000000.0
2020-08-07,1000000.0,0.0,1000000.0
2020-08-10,1000000.0,0.0,1000000.0
2020-08-11,1000000.0,0.0,1000000.0
2020-08-12,1000000.0,0.0,1000000.0
2020-08-13,1000000.0,0.0,1000000.0
2020-08-14,1000000.0,0.0,1000000.0
2020-08-17,1000000.0,0.0,1000000.0
2020-08-18,1000000.0,0.0,1000000.0
2020-08-19,1000000.0,0.0,1000000.0
2020-08-20,1000000.0,0.0,1000000.0
2020-08-21,1000000.0,0.0,1000000.0
2020-08-24,1000000.0,0.0,1000000.0
2020-08-25,1000000.0,0.0,1000000.0
2020-08-26,1000000.0,0.0,1000000.0
2020-08-27,1000000.0,0.0,1000000.0
2020-08-28,1000000.0,0.0,1000000.0
2020-08-31,1000000.0,0.0,1000000.0
2020-09-01,1000000.0,0.0,1000000.0
2020-09-02,1000000.0,0.0,1000000.0
2020-09-03,1000000.0,0.0,1000000.0
2020-09-04,1000000.0,0.0,1000000.0
2020-09-07,1000000.0,0.0,1000000.0
2020-09-08,1000000.0,0.0,1000000.0
2020-09-09,1000000.0,0.0,1000000.0
2020-09-10,1000000.0,0.0,1000000.0
2020-09-11,1000000.0,0.0,1000000.0
2020-09-14,1000000.0,0.0,1000000.0
2020-09-15,1000000.0,0.0,1000000.0
2020-09-16,1000000.0,0.0,1000000.0
2020-09-17,1000000.0,0.0,1000000.0
2020-09-18,1000000.0,0.0,1000000.0
2020-09-21,1000000.0,0.0,1000000.0
2020-09-22,1000000.0,0.0,1000000.0
2020-09-23,1000000.0,0.0,1000000.0
2020-09-24,1000000.0,0.0,1000000.0
2020-09-25,1000000.0,0.0,1000000.0
2020-09-28,1000000.0,0.0,1000000.0
2020-09-29,1000000.0,0.0,1000000.0
2020-09-30,1000000.0,0.0,1000000.0
2020-10-05,1000000.0,0.0,1000000.0
2020-10-06,1000000.0,0.0,1000000.0
2020-10-07,1000000.0,0.0,1000000.0
2020-10-08,1000000.0,0.0,1000000.0
2020-10-12,1000000.0,0.0,1000000.0
2020-10-13,1000000.0,0.0,1000000.0
2020-10-14,1000000.0,0.0,1000000.0
2020-10-15,1000000.0,0.0,1000000.0
2020-10-16,1000000.0,0.0,1000000.0
2020-10-19,1000000.0,0.0,1000000.0
2020-10-20,1000000.0,0.0,1000000.0
2020-10-21,1000000.0,0.0,1000000.0
2020-10-22,1000000.0,0.0,1000000.0
2020-10-23,1000000.0,0.0,1000000.0
2020-10-26,1000000.0,0.0,1000000.0
2020-10-27,1000000.0,0.0,1000000.0
2020-10-28,1000000.0,0.0,1000000.0
2020-10-29,1000000.0,0.0,1000000.0
2020-10-30,1000000.0,0.0,1000000.0
2020-11-02,1000000.0,0.0,1000000.0
2020-11-03,1000000.0,0.0,1000000.0
2020-11-04,1000000.0,0.0,1000000.0
2020-11-05,1000000.0,0.0,1000000.0
2020-11-06,1000000.0,0.0,1000000.0
2020-11-09,1000000.0,0.0,1000000.0
2020-11-10,1000000.0,0.0,1000000.0
2020-11-11,1000000.0,0.0,1000000.0
2020-11-12,1000000.0,0.0,1000000.0
2020-11-13,1000000.0,0.0,1000000.0
2020-11-16,1000000.0,0.0,1000000.0
2020-11-17,1000000.0,0.0,1000000.0
2020-11-18,1000000.0,0.0,1000000.0
2020-11-19,1000000.0,0.0,1000000.0
2020-11-20,1000000.0,0.0,1000000.0
2020-11-23,1000000.0,0.0,1000000.0
2020-11-24,1000000.0,0.0,1000000.0
2020-11-25,1000000.0,0.0,1000000.0
2020-11-26,1000000.0,0.0,1000000.0
2020-11-27,1000000.0,0.0,1000000.0
2020-11-30,1000000.0,0.0,1000000.0
2020-12-01,1000000.0,0.0,1000000.0
2020-12-02,1000000.0,0.0,1000000.0
2020-12-03,1000000.0,0.0,1000000.0
2020-12-04,1000000.0,0.0,1000000.0
2020-12-07,1000000.0,0.0,1000000.0
2020-12-08,1000000.0,0.0,1000000.0
2020-12-09,1000000.0,0.0,1000000.0
2020-12-10,1000000.0,0.0,1000000.0
2020-12-11,1000000.0,0.0,1000000.0
2020-12-14,1000000.0,0.0,1000000.0
2020-12-15,1000000.0,0.0,1000000.0
2020-12-16,1000000.0,0.0,1000000.0
2020-12-17,1000000.0,0.0,1000000.0
2020-12-18,1000000.0,0.0,1000000.0
2020-12-21,1000000.0,0.0,1000000.0
2020-12-22,1000000.0,0.0,1000000.0
2020-12-23,1000000.0,0.0,1000000.0
2020-12-24,1000000.0,0.0,1000000.0
2020-12-25,1000000.0,0.0,1000000.0
2020-12-28,1000000.0,0.0,1000000.0
2020-12-29,1000000.0,0.0,1000000.0
2020-12-30,1000000.0,0.0,1000000.0
2020-12-31,1000000.0,0.0,1000000.0
2021-01-04,1000000.0,0.0,1000000.0
2021-01-05,1000000.0,0.0,1000000.0
2021-01-06,1000000.0,0.0,1000000.0
2021-01-07,1000000.0,0.0,1000000.0
2021-01-08,1000000.0,0.0,1000000.0
2021-01-11,1000000.0,0.0,1000000.0
2021-01-12,1000000.0,0.0,1000000.0
2021-01-13,1000000.0,0.0,1000000.0
2021-01-14,1000000.0,0.0,1000000.0
2021-01-15,1000000.0,0.0,1000000.0
2021-01-18,1000000.0,0.0,1000000.0
2021-01-19,1000000.0,0.0,1000000.0
2021-01-20,1000000.0,0.0,1000000.0
2021-01-21,1000000.0,0.0,1000000.0
2021-01-22,1000000.0,0.0,1000000.0
2021-01-25,1000000.0,0.0,1000000.0
2021-01-26,1000000.0,0.0,1000000.0
2021-01-27,1000000.0,0.0,1000000.0
2021-01-28,1000000.0,0.0,1000000.0
2021-01-29,1000000.0,0.0,1000000.0
2021-02-01,1000000.0,0.0,1000000.0
2021-02-02,1000000.0,0.0,1000000.0
2021-02-03,1000000.0,0.0,1000000.0
2021-02-04,1000000.0,0.0,1000000.0
2021-02-05,1000000.0,0.0,1000000.0
2021-02-17,1000000.0,0.0,1000000.0
2021-02-18,1000000.0,0.0,1000000.0
2021-02-19,1000000.0,0.0,1000000.0
2021-02-22,1000000.0,0.0,1000000.0
2021-02-23,1000000.0,0.0,1000000.0
2021-02-24,1000000.0,0.0,1000000.0
2021-02-25,1000000.0,0.0,1000000.0
2021-02-26,1000000.0,0.0,1000000.0
2021-03-02,1000000.0,0.0,1000000.0
2021-03-03,1000000.0,0.0,1000000.0
2021-03-04,1000000.0,0.0,1000000.0
2021-03-05,1000000.0,0.0,1000000.0
2021-03-08,1000000.0,0.0,1000000.0
2021-03-09,1000000.0,0.0,1000000.0
2021-03-10,1000000.0,0.0,1000000.0
2021-03-11,1000000.0,0.0,1000000.0
2021-03-12,1000000.0,0.0,1000000.0
2021-03-15,1000000.0,0.0,1000000.0
2021-03-16,1000000.0,0.0,1000000.0
2021-03-17,1000000.0,0.0,1000000.0
2021-03-18,1000000.0,0.0,1000000.0
2021-03-19,1000000.0,0.0,1000000.0
2021-03-22,1000000.0,0.0,1000000.0
2021-03-23,1000000.0,0.0,1000000.0
2021-03-24,1000000.0,0.0,1000000.0
2021-03-25,1000000.0,0.0,1000000.0
2021-03-26,1000000.0,0.0,1000000.0
2021-03-29,11483.849892395083,986616.2109375,998100.0608298951
2021-03-30,11483.849892395083,999619.6746826172,1011103.5245750123
2021-03-31,11483.849892395083,996368.8659667969,1007852.715859192
2021-04-01,11483.849892395083,997994.1558837891,1009478.0057761841
2021-04-07,510989.76673093566,501977.04315185547,1012966.8098827911
2021-04-08,510989.76673093566,503331.41326904297,1014321.1799999786
2021-04-09,510989.76673093566,501435.2035522461,1012424.9702831818
2021-04-12,510989.76673093566,502789.6499633789,1013779.4166943146
2021-04-13,510989.76673093566,500893.32580566406,1011883.0925365997
2021-04-14,510989.76673093566,499267.9977416992,1010257.7644726349
2021-04-15,510989.76673093566,501164.3600463867,1012154.1267773224
2021-04-16,510989.76673093566,507394.9432373047,1018384.7099682403
2021-04-19,510989.76673093566,513625.71716308594,1024615.4838940216
2021-04-20,510989.76673093566,514980.23986816406,1025970.0065990997
2021-04-21,510989.76673093566,515251.08337402344,1026240.8501049591
2021-04-22,510989.76673093566,512000.16021728516,1022989.9269482208
2021-04-23,510989.76673093566,513083.8394165039,1024073.6061474396
2021-04-26,510989.76673093566,519856.3003540039,1030846.0670849396
2021-04-27,510989.76673093566,520668.98345947266,1031658.7501904083
2021-04-28,510989.76673093566,519856.3003540039,1030846.0670849396
2021-04-29,510989.76673093566,518772.7737426758,1029762.5404736114
2021-05-03,510989.76673093566,515251.08337402344,1026240.8501049591
2021-05-04,1016695.6708417106,0.0,1016695.6708417106
2021-05-05,1016695.6708417106,0.0,1016695.6708417106
2021-05-06,1016695.6708417106,0.0,1016695.6708417106
2021-05-07,1016695.6708417106,0.0,1016695.6708417106
2021-05-10,1016695.6708417106,0.0,1016695.6708417106
2021-05-11,1016695.6708417106,0.0,1016695.6708417106
2021-05-12,1016695.6708417106,0.0,1016695.6708417106
2021-05-13,1016695.6708417106,0.0,1016695.6708417106
2021-05-14,1016695.6708417106,0.0,1016695.6708417106
2021-05-17,1016695.6708417106,0.0,1016695.6708417106
2021-05-18,1016695.6708417106,0.0,1016695.6708417106
2021-05-19,1016695.6708417106,0.0,1016695.6708417106
2021-05-20,1016695.6708417106,0.0,1016695.6708417106
2021-05-21,1016695.6708417106,0.0,1016695.6708417106
2021-05-24,1016695.6708417106,0.0,1016695.6708417106
2021-05-25,1016695.6708417106,0.0,1016695.6708417106
2021-05-26,1016695.6708417106,0.0,1016695.6708417106
2021-05-27,1016695.6708417106,0.0,1016695.6708417106
2021-05-28,1016695.6708417106,0.0,1016695.6708417106
2021-05-31,1016695.6708417106,0.0,1016695.6708417106
2021-06-01,1016695.6708417106,0.0,1016695.6708417106
2021-06-02,1016695.6708417106,0.0,1016695.6708417106
2021-06-03,1016695.6708417106,0.0,1016695.6708417106
2021-06-04,1016695.6708417106,0.0,1016695.6708417106
2021-06-07,1016695.6708417106,0.0,1016695.6708417106
2021-06-08,1016695.6708417106,0.0,1016695.6708417106
2021-06-09,1016695.6708417106,0.0,1016695.6708417106
2021-06-10,1016695.6708417106,0.0,1016695.6708417106
2021-06-11,1016695.6708417106,0.0,1016695.6708417106
2021-06-15,1016695.6708417106,0.0,1016695.6708417106
2021-06-16,1016695.6708417106,0.0,1016695.6708417106
2021-06-17,1016695.6708417106,0.0,1016695.6708417106
2021-06-18,1016695.6708417106,0.0,1016695.6708417106
2021-06-21,1016695.6708417106,0.0,1016695.6708417106
2021-06-22,1016695.6708417106,0.0,1016695.6708417106
2021-06-23,1016695.6708417106,0.0,1016695.6708417106
2021-06-24,1016695.6708417106,0.0,1016695.6708417106
2021-06-25,1016695.6708417106,0.0,1016695.6708417106
2021-06-28,1016695.6708417106,0.0,1016695.6708417106
2021-06-29,1016695.6708417106,0.0,1016695.6708417106
2021-06-30,1016695.6708417106,0.0,1016695.6708417106
2021-07-01,1016695.6708417106,0.0,1016695.6708417106
2021-07-02,1016695.6708417106,0.0,1016695.6708417106
2021-07-05,1016695.6708417106,0.0,1016695.6708417106
2021-07-06,1016695.6708417106,0.0,1016695.6708417106
2021-07-07,1016695.6708417106,0.0,1016695.6708417106
2021-07-08,1016695.6708417106,0.0,1016695.6708417106
2021-07-09,1016695.6708417106,0.0,1016695.6708417106
2021-07-12,1016695.6708417106,0.0,1016695.6708417106
2021-07-13,1016695.6708417106,0.0,1016695.6708417106
2021-07-14,1016695.6708417106,0.0,1016695.6708417106
2021-07-15,1016695.6708417106,0.0,1016695.6708417106
2021-07-16,1016695.6708417106,0.0,1016695.6708417106
2021-07-19,1016695.6708417106,0.0,1016695.6708417106
2021-07-20,1016695.6708417106,0.0,1016695.6708417106
2021-07-21,1016695.6708417106,0.0,1016695.6708417106
2021-07-22,1016695.6708417106,0.0,1016695.6708417106
2021-07-23,1016695.6708417106,0.0,1016695.6708417106
2021-07-26,1016695.6708417106,0.0,1016695.6708417106
2021-07-27,1016695.6708417106,0.0,1016695.6708417106
2021-07-28,1016695.6708417106,0.0,1016695.6708417106
2021-07-29,1016695.6708417106,0.0,1016695.6708417106
2021-07-30,1016695.6708417106,0.0,1016695.6708417106
2021-08-02,1016695.6708417106,0.0,1016695.6708417106
2021-08-03,1016695.6708417106,0.0,1016695.6708417106
2021-08-04,1016695.6708417106,0.0,1016695.6708417106
2021-08-05,1016695.6708417106,0.0,1016695.6708417106
2021-08-06,1016695.6708417106,0.0,1016695.6708417106
2021-08-09,1016695.6708417106,0.0,1016695.6708417106
2021-08-10,1016695.6708417106,0.0,1016695.6708417106
2021-08-11,1016695.6708417106,0.0,1016695.6708417106
2021-08-12,1016695.6708417106,0.0,1016695.6708417106
2021-08-13,1016695.6708417106,0.0,1016695.6708417106
2021-08-16,1016695.6708417106,0.0,1016695.6708417106
2021-08-17,1016695.6708417106,0.0,1016695.6708417106
2021-08-18,1016695.6708417106,0.0,1016695.6708417106
2021-08-19,1016695.6708417106,0.0,1016695.6708417106
2021-08-20,1016695.6708417106,0.0,1016695.6708417106
2021-08-23,1016695.6708417106,0.0,1016695.6708417106
2021-08-24,1016695.6708417106,0.0,1016695.6708417106
2021-08-25,1016695.6708417106,0.0,1016695.6708417106
2021-08-26,1016695.6708417106,0.0,1016695.6708417106
2021-08-27,1016695.6708417106,0.0,1016695.6708417106
2021-08-30,1016695.6708417106,0.0,1016695.6708417106
2021-08-31,1016695.6708417106,0.0,1016695.6708417106
2021-09-01,1016695.6708417106,0.0,1016695.6708417106
2021-09-02,1016695.6708417106,0.0,1016695.6708417106
2021-09-03,1016695.6708417106,0.0,1016695.6708417106
2021-09-06,1016695.6708417106,0.0,1016695.6708417106
2021-09-07,1016695.6708417106,0.0,1016695.6708417106
2021-09-08,1016695.6708417106,0.0,1016695.6708417106
2021-09-09,1016695.6708417106,0.0,1016695.6708417106
2021-09-10,1016695.6708417106,0.0,1016695.6708417106
2021-09-13,1016695.6708417106,0.0,1016695.6708417106
2021-09-14,1016695.6708417106,0.0,1016695.6708417106
2021-09-15,1016695.6708417106,0.0,1016695.6708417106
2021-09-16,1016695.6708417106,0.0,1016695.6708417106
2021-09-17,1016695.6708417106,0.0,1016695.6708417106
2021-09-22,1016695.6708417106,0.0,1016695.6708417106
2021-09-23,1016695.6708417106,0.0,1016695.6708417106
2021-09-24,1016695.6708417106,0.0,1016695.6708417106
2021-09-27,1016695.6708417106,0.0,1016695.6708417106
2021-09-28,1016695.6708417106,0.0,1016695.6708417106
2021-09-29,1016695.6708417106,0.0,1016695.6708417106
2021-09-30,1016695.6708417106,0.0,1016695.6708417106
2021-10-01,1016695.6708417106,0.0,1016695.6708417106
2021-10-04,1016695.6708417106,0.0,1016695.6708417106
2021-10-05,1016695.6708417106,0.0,1016695.6708417106
2021-10-06,1016695.6708417106,0.0,1016695.6708417106
2021-10-07,1016695.6708417106,0.0,1016695.6708417106
2021-10-08,1016695.6708417106,0.0,1016695.6708417106
2021-10-12,1016695.6708417106,0.0,1016695.6708417106
2021-10-13,1016695.6708417106,0.0,1016695.6708417106
2021-10-14,1016695.6708417106,0.0,1016695.6708417106
2021-10-15,1016695.6708417106,0.0,1016695.6708417106
2021-10-18,1016695.6708417106,0.0,1016695.6708417106
2021-10-19,1016695.6708417106,0.0,1016695.6708417106
2021-10-20,1016695.6708417106,0.0,1016695.6708417106
2021-10-21,1016695.6708417106,0.0,1016695.6708417106
2021-10-22,1016695.6708417106,0.0,1016695.6708417106
2021-10-25,1016695.6708417106,0.0,1016695.6708417106
2021-10-26,1016695.6708417106,0.0,1016695.6708417106
2021-10-27,1016695.6708417106,0.0,1016695.6708417106
2021-10-28,1016695.6708417106,0.0,1016695.6708417106
2021-10-29,1016695.6708417106,0.0,1016695.6708417106
2021-11-01,1016695.6708417106,0.0,1016695.6708417106
2021-11-02,1016695.6708417106,0.0,1016695.6708417106
2021-11-03,1016695.6708417106,0.0,1016695.6708417106
2021-11-04,1016695.6708417106,0.0,1016695.6708417106
2021-11-05,1016695.6708417106,0.0,1016695.6708417106
2021-11-08,1016695.6708417106,0.0,1016695.6708417106
2021-11-09,1016695.6708417106,0.0,1016695.6708417106
2021-11-10,1016695.6708417106,0.0,1016695.6708417106
2021-11-11,1016695.6708417106,0.0,1016695.6708417106
2021-11-12,1016695.6708417106,0.0,1016695.6708417106
2021-11-15,1016695.6708417106,0.0,1016695.6708417106
2021-11-16,1016695.6708417106,0.0,1016695.6708417106
2021-11-17,1016695.6708417106,0.0,1016695.6708417106
2021-11-18,1016695.6708417106,0.0,1016695.6708417106
2021-11-19,1016695.6708417106,0.0,1016695.6708417106
2021-11-22,1016695.6708417106,0.0,1016695.6708417106
2021-11-23,1016695.6708417106,0.0,1016695.6708417106
2021-11-24,1016695.6708417106,0.0,1016695.6708417106
2021-11-25,1016695.6708417106,0.0,1016695.6708417106
2021-11-26,1016695.6708417106,0.0,1016695.6708417106
2021-11-29,1016695.6708417106,0.0,1016695.6708417106
2021-11-30,1016695.6708417106,0.0,1016695.6708417106
2021-12-01,1016695.6708417106,0.0,1016695.6708417106
2021-12-02,1016695.6708417106,0.0,1016695.6708417106
2021-12-03,1016695.6708417106,0.0,1016695.6708417106
2021-12-06,1016695.6708417106,0.0,1016695.6708417106
2021-12-07,1016695.6708417106,0.0,1016695.6708417106
2021-12-08,1016695.6708417106,0.0,1016695.6708417106
2021-12-09,1016695.6708417106,0.0,1016695.6708417106
2021-12-10,1016695.6708417106,0.0,1016695.6708417106
2021-12-13,1016695.6708417106,0.0,1016695.6708417106
2021-12-14,1016695.6708417106,0.0,1016695.6708417106
2021-12-15,1016695.6708417106,0.0,1016695.6708417106
2021-12-16,1016695.6708417106,0.0,1016695.6708417106
2021-12-17,1016695.6708417106,0.0,1016695.6708417106
2021-12-20,1016695.6708417106,0.0,1016695.6708417106
2021-12-21,1016695.6708417106,0.0,1016695.6708417106
2021-12-22,1016695.6708417106,0.0,1016695.6708417106
2021-12-23,1016695.6708417106,0.0,1016695.6708417106
2021-12-24,1016695.6708417106,0.0,1016695.6708417106
2021-12-27,1016695.6708417106,0.0,1016695.6708417106
2021-12-28,1016695.6708417106,0.0,1016695.6708417106
2021-12-29,1016695.6708417106,0.0,1016695.6708417106
2021-12-30,1016695.6708417106,0.0,1016695.6708417106
2022-01-03,1016695.6708417106,0.0,1016695.6708417106
2022-01-04,1016695.6708417106,0.0,1016695.6708417106
2022-01-05,1016695.6708417106,0.0,1016695.6708417106
2022-01-06,1016695.6708417106,0.0,1016695.6708417106
2022-01-07,1016695.6708417106,0.0,1016695.6708417106
2022-01-10,1016695.6708417106,0.0,1016695.6708417106
2022-01-11,1016695.6708417106,0.0,1016695.6708417106
2022-01-12,1016695.6708417106,0.0,1016695.6708417106
2022-01-13,1016695.6708417106,0.0,1016695.6708417106
2022-01-14,1016695.6708417106,0.0,1016695.6708417106
2022-01-17,1016695.6708417106,0.0,1016695.6708417106
2022-01-18,1016695.6708417106,0.0,1016695.6708417106
2022-01-19,1016695.6708417106,0.0,1016695.6708417106
2022-01-20,1016695.6708417106,0.0,1016695.6708417106
2022-01-21,1016695.6708417106,0.0,1016695.6708417106
2022-01-24,1016695.6708417106,0.0,1016695.6708417106
2022-01-25,1016695.6708417106,0.0,1016695.6708417106
2022-01-26,1016695.6708417106,0.0,1016695.6708417106
2022-02-07,1016695.6708417106,0.0,1016695.6708417106
2022-02-08,1016695.6708417106,0.0,1016695.6708417106
2022-02-09,1016695.6708417106,0.0,1016695.6708417106
2022-02-10,1016695.6708417106,0.0,1016695.6708417106
2022-02-11,1016695.6708417106,0.0,1016695.6708417106
2022-02-14,1016695.6708417106,0.0,1016695.6708417106
2022-02-15,1016695.6708417106,0.0,1016695.6708417106
2022-02-16,1016695.6708417106,0.0,1016695.6708417106
2022-02-17,1016695.6708417106,0.0,1016695.6708417106
2022-02-18,1016695.6708417106,0.0,1016695.6708417106
2022-02-21,1016695.6708417106,0.0,1016695.6708417106
2022-02-22,1016695.6708417106,0.0,1016695.6708417106
2022-02-23,1016695.6708417106,0.0,1016695.6708417106
2022-02-24,1016695.6708417106,0.0,1016695.6708417106
2022-02-25,1016695.6708417106,0.0,1016695.6708417106
2022-03-01,1016695.6708417106,0.0,1016695.6708417106
2022-03-02,1016695.6708417106,0.0,1016695.6708417106
2022-03-03,1016695.6708417106,0.0,1016695.6708417106
2022-03-04,1016695.6708417106,0.0,1016695.6708417106
